State,Latitude,Longitude
VA,36.629501,-79.860071
VA,38.46878,-77.40007
VA,38.11898,-79.0686
VA,36.83882,-76.10243
VA,38.62938,-77.27396
FL,27.737752,-82.707812
FL,28.75658,-81.3459
MD,39.312935,-76.734569
MD,39.296284,-76.509019
MD,38.919138,-76.718428
MD,39.21308,-76.94426
MD,39.008053,-76.929772
MD,39.28255,-76.80843
MD,39.1731,-76.61949
MD,39.605636,-77.687979
MD,39.10165651,-76.82296929
MD,39.43853,-76.80284
MD,39.4404,-76.62571
MD,38.630057,-76.9056
MN,44.86482,-93.43809
MN,45.03541,-93.04357
NC,34.242673,-77.83313
NY,40.816267,-73.625869
PA,40.620508,-75.503287
PA,40.48737,-78.40132
PA,40.002954,-75.280533
PA,40.780079,-80.390267
PA,39.92547,-77.62036
PA,40.10354,-75.30774
PA,40.046627,-75.433254
PA,40.334144,-75.13824
PA,40.09081,-76.34792
PA,42.030304,-80.062158
PA,40.026519,-75.633967
PA,40.182893,-74.86217
PA,40.138619,-75.006859
PA,40.302578,-79.503192
PA,40.252987,-76.820183
PA,41.252329,-80.451653
PA,40.622852,-79.160508
PA,40.1076293,-75.12416154
PA,40.338996,-76.447073
PA,40.217505,-75.548137
PA,40.22533,-75.23273
PA,41.247703,-76.833589
PA,40.43142,-79.81425
PA,40.319868,-79.941664
PA,40.758961,-77.876218
PA,40.2108,-75.10535
PA,40.1891,-80.21358
PA,40.33236522,-76.09201986
PA,40.610785,-80.053089
PA,41.242652,-75.847205
RI,41.582116,-71.49459
SD,43.543947,-96.777236
TN,35.226101,-88.224729
TX,30.30312,-95.46655
VA,36.949705,-81.066941
WA,45.63017,-122.504
WI,44.786055,-91.461683
WI,44.482051,-87.965722
WI,42.968589,-88.048579
WI,43.808128,-91.252894
WI,42.943999,-87.949983
WI,43.97868,-88.58441
WI,43.69309,-87.75791
WI,43.024144,-88.207716
KS,39.048,-95.674347
KS,39.076033,-95.723478
KS,39.088891,-95.645101
KS,37.686731,-97.334925
KS,37.695062,-97.313754
KS,38.935654,-95.226631
KS,39.192486,-96.612271
KS,37.223118,-95.683942
KS,38.97130639,-94.85996454
KS,37.825334,-96.852057
KS,38.043338,-97.349011
KS,38.063975,-97.884172
KS,37.096241,-97.040242
KS,38.23899,-95.6886
KS,37.790387,-97.522657
MD,39.368244,-76.652339
NC,35.562735,-82.63133
NC,35.294913,-82.432913
FL,28.086753,-82.492624
CA,34.93214,-120.4207
CA,38.32398,-122.709121
PA,40.437014,-79.758458
PA,40.454312,-79.948765
CA,33.69276,-117.9183
CA,34.02828,-118.2778
CA,33.9492,-118.385
CA,35.25211177,-120.6859747
SC,34.001648,-81.02549
CT,41.386805,-72.436701
SC,33.982717,-81.062436
SC,33.995092,-81.025669
SC,33.995532,-81.034805
SC,33.992388,-81.029594
SC,33.992298,-81.027736
SC,33.631596,-78.958897
SC,34.769584,-80.407834
FL,28.017569,-82.12125
IN,37.973291,-87.570076
MI,42.627653,-82.94761
NC,35.563115,-82.630535
NC,35.306506,-82.421425
CA,33.91743,-117.889
CA,35.28059,-120.657
CA,38.34962,-121.987
MA,42.55235,-70.962101
NM,35.68451,-105.948
HI,19.714462,-155.03839
HI,19.700189,-155.081706
HI,21.331652,-157.919905
HI,21.393303,-157.742631
HI,20.74801081,-156.4439806
HI,20.7422,-156.896039
HI,21.978146,-159.349042
HI,20.885721,-156.504489
MA,42.543673,-71.466175
NJ,40.745046,-74.26042
OH,41.375435,-83.623149
OH,41.382179,-83.642274
OH,41.376854,-83.644407
OH,41.373994,-83.649364
OH,41.373695,-83.651523
CA,38.13437,-121.2884
CA,34.13867,-117.9869
CA,34.152947,-118.965356
CA,34.0616,-117.5935
CA,34.049341,-117.82341
CA,38.553545,-121.4561
CA,34.511036,-117.325348
CT,41.370989,-72.054118
CT,41.056092,-73.537286
CT,41.052215,-73.540733
CT,41.051637,-73.542499
CT,41.803497,-73.121223
CT,41.759108,-72.744596
CT,41.760873,-72.740521
CT,41.192802,-73.43124
MI,42.57181646,-83.25019
MI,42.484615,-83.09264
MI,42.476386,-83.24981
PA,40.456477,-79.935137
TN,35.682046,-85.776576
WA,47.598663,-122.331009
CA,38.546699,-121.7461
CA,38.54246,-121.7279
CA,34.037227,-118.689023
CA,36.673856,-121.665804
CA,37.38514,-121.9288
CA,38.1022,-122.261
MN,44.460308,-93.15215
OH,39.567204,-84.240629
VA,38.9242363,-77.21246
VT,44.478,-73.21038
VT,43.1769,-73.05818
VT,44.426201,-73.211998
PA,40.441085,-79.962199
PA,40.442208,-79.961653
IN,39.741073,-86.263254
MN,44.9554,-93.105642
IA,42.492394,-90.725753
IA,41.64588,-91.55159
IA,41.647834,-93.698688
IA,40.824799,-91.168671
IN,39.83314,-86.24532
IN,39.926954,-86.100509
IN,38.66501,-87.51278
NY,43.216099,-77.73619
NY,40.964447,-73.840117
OH,39.09142,-84.25488
OH,39.89157029,-82.88809047
OK,36.07130491,-95.80066335
OK,35.448786,-97.427777
OK,34.89424,-95.77545
OK,35.604088,-97.498821
PA,39.91064,-75.22423
PA,40.390722,-80.040469
PA,39.888301,-75.354763
RI,41.822692,-71.348906
RI,41.51931,-71.290753
RI,41.67191,-71.50052
SC,34.373819,-80.07357
SD,44.102612,-103.172358
TX,32.54779,-97.315322
TX,30.033375,-95.602006
UT,41.737713,-111.834442
UT,41.1801,-111.99415
UT,37.077643,-113.588156
UT,40.75259,-111.893299
VA,38.829218,-77.304585
VT,44.438669,-73.2108
WI,43.140981,-89.288205
WI,43.145593,-88.052176
WI,44.539026,-89.545382
WV,37.322633,-81.135206
WV,39.290455,-77.863391
WV,38.389761,-81.833105
WV,40.0593228,-80.5921883
KS,38.890314,-94.790275
KY,38.183373,-84.816658
KY,36.81896,-87.47486
KY,38.190377,-85.808767
KY,38.251584,-85.642866
LA,30.27589,-90.948797
LA,29.875812,-90.088522
LA,32.421925,-93.720713
LA,30.236037,-89.766851
MA,42.715137,-71.139068
ME,44.320704,-69.822225
ME,44.827517,-68.745394
ME,43.538657,-70.421699
ME,43.63905,-70.33557
ME,43.936587,-69.96565
MI,42.653294,-83.57998
MI,41.90001,-83.41238
MI,43.15428,-86.199
MI,42.718888,-84.411549
MI,42.523619,-82.917703
MI,42.497905,-83.286209
MN,44.877212,-93.076039
MI,42.79832,-86.07075
MN,44.071507,-92.499454
MN,45.547548,-94.194363
MO,38.78126,-90.3663
MO,38.940097,-94.602574
MO,37.15053,-93.296691
MT,46.84576,-114.0235
NC,34.99935,-78.31065
NC,35.176173,-79.390553
ND,46.870635,-96.843214
ND,47.88861,-97.04643
NH,44.413774,-71.195457
NH,43.003547,-70.920851
NJ,40.573827,-74.290584
NJ,40.57448,-74.57143
NJ,40.86466,-74.50635
NJ,40.71696,-74.09634
NJ,40.33824,-74.06888
NE,41.169081,-95.926542
NJ,40.687162,-74.31859
NJ,39.73010731,-75.0312058
NM,35.659801,-105.966558
NV,36.145149,-115.22173
NM,35.08792,-106.56206
NM,35.193238,-106.655819
NV,39.539878,-119.802181
NY,42.115661,-79.253776
NY,40.68106,-73.84554
NY,43.137476,-77.465214
FL,28.354641,-81.534004
FL,28.426859,-81.469851
FL,27.839184,-82.687838
FL,27.84195749,-82.7045839
FL,27.786556,-82.72972
FL,27.789083,-82.68064
GA,32.54118,-82.953347
GA,32.075164,-81.158721
IA,41.228816,-95.858111
AL,33.169903,-87.503003
CO,39.074359,-108.572597
CT,41.498591,-72.097938
FL,29.027639,-81.30658
FL,29.030056,-81.30456
CA,37.782079,-122.404764
CO,39.735935,-104.988403
CO,39.743919,-104.998075
HI,21.307437,-157.862308
MA,42.09573,-72.606154
MN,47.479994,-92.894412
CA,34.144224,-118.142129
CA,34.148186,-118.141776
CA,34.441146,-119.748892
NC,35.593656,-82.555258
PA,40.443069,-79.948937
NC,36.0736716,-79.1006254
CA,34.253049,-118.598675
FL,28.386846,-81.476792
FL,27.765635,-82.767246
IL,38.890647,-90.183944
MA,42.169074,-72.64656
NC,35.228706,-80.834507
NC,35.262936,-81.182459
OK,36.00035,-95.889069
OR,45.518289,-122.680882
CA,37.7153,-122.2145
CA,36.594595,-121.624692
CA,33.49353,-117.146
CT,41.784813,-72.602704
CT,41.766656,-72.676489
CT,41.762852,-72.668973
CT,41.550883,-72.662214
CT,41.1464,-73.4924
CT,41.766822,-72.671417
CT,41.800421,-72.242231
MA,42.151933,-71.49534
ME,44.379914,-70.70744
MI,42.737068,-84.483322
MI,42.745881,-84.62145
CA,37.42153,-122.14477
CA,38.54215,-121.771
CT,41.804877,-72.243355
NY,42.677214,-73.847115
OH,39.613576,-84.161878
OH,39.628552,-84.16025
WI,42.905777,-88.855049
CA,38.797142,-121.31234
CA,38.431454,-121.299343
CA,38.676631,-121.179577
CA,38.568681,-121.492654
CA,38.578648,-121.50238
CA,39.324006,-120.169783
IA,41.945763,-91.680381
IL,40.478605,-88.993139
CA,33.730812,-116.38184
HI,21.315891,-157.868865
HI,21.27813,-157.704729
HI,21.331666,-158.119334
MA,42.447366,-71.750743
MO,38.62563,-90.34091
MO,38.67599,-90.608208
NY,43.100494,-77.443485
KY,38.039218,-84.453377
OH,39.746087,-82.647696
OH,39.888667,-84.217381
OR,45.333825,-122.596795
FL,26.548294,-80.072142
FL,26.11424,-80.14382
FL,27.333244,-82.545767
WY,41.130047,-104.837326
VA,37.044549,-76.380595
VA,37.280149,-79.933227
WA,48.08536,-123.1135
CA,38.135267,-121.276865
CA,38.132382,-121.280312
CA,38.134789,-121.27182
CA,38.137038,-121.275506
CA,33.886925,-118.409726
CA,37.430039,-122.147944
CA,37.419672,-122.112723
CA,34.077429,-117.81619
CA,38.007147,-122.554769
CA,34.409885,-119.69729
CA,34.610085,-120.086464
CT,41.909753,-73.042576
FL,27.329799,-82.529513
FL,26.148054,-80.339035
IA,41.698719,-93.578842
KY,36.610234,-88.306088
MA,42.34054,-72.64216
MD,39.198352,-76.684676
MD,38.64352,-76.891367
MI,42.779727,-83.53068
MO,39.248895,-94.65668
NJ,40.324267,-74.073959
OH,41.084201,-81.519084
OH,41.151759,-81.380359
MA,42.589292,-72.602897
MA,42.587554,-72.601296
MO,38.776287,-90.272512
NC,35.815061,-78.864062
NC,35.802473,-78.487298
NY,41.069942,-72.43726
IL,37.730396,-89.19403
CA,34.283707,-118.781297
CO,39.401918,-107.211389
FL,28.450306,-81.398009
GA,33.645031,-84.465875
VT,44.51551,-72.374511
VA,37.758078,-77.48209
WV,39.471928,-78.307944
MI,42.589877,-83.0319
HI,20.93637,-156.69178
HI,19.915766,-155.882057
AR,36.062338,-94.161371
IN,39.94238202,-86.23815886
NC,35.3041747,-81.0210277
CA,33.829433,-116.512914
CA,33.819685,-116.521241
CA,33.824715,-116.511192
CA,33.822673,-116.51192
CA,33.825249,-116.536722
FL,25.857351,-80.210401
MI,42.98096946,-84.54427432
MI,42.657461,-83.424174
VA,38.036315,-78.506591
MN,45.044102,-93.038002
RI,41.806352,-71.340689
RI,41.632564,-71.241043
RI,41.82417,-71.413789
RI,41.832823,-71.415547
RI,41.704551,-71.492156
TN,35.632542,-85.852605
CA,33.843822,-116.529304
CA,33.819689,-116.545883
CA,33.828745,-116.515654
CA,33.821773,-116.51006
CA,33.867738,-116.552297
CA,33.818721,-116.526678
CA,33.820689,-116.547468
CA,33.858372,-116.558122
CA,33.837311,-116.540856
CO,40.589483,-105.063519
CT,41.292505,-72.789844
CA,39.19591,-120.236254
CA,33.726886,-117.800108
CO,40.394378,-105.070159
CO,40.394126,-105.0691219
CT,41.649365,-72.770648
CT,41.354043,-72.211435
IL,40.508628,-88.984814
IN,39.972851,-86.005158
IN,38.165557,-86.813354
NH,44.288822,-71.224619
NH,44.393769,-71.189755
CA,34.104235,-118.711535
CA,38.24922,-122.041825
CA,37.720848,-122.477023
LA,30.431717,-91.111019
RI,41.848132,-71.354285
RI,41.93849,-71.477664
RI,41.389801,-71.472825
RI,41.723921,-71.447102
TN,35.140771,-89.834205
TN,36.148816,-86.799577
MN,44.97518,-93.25363
CA,33.911161,-117.290022
GA,33.937899,-84.522281
ID,47.697849,-116.808373
KS,37.843833,-94.706851
KS,37.817103,-95.429144
KS,39.289808,-94.914886
RI,41.792152,-71.367917
VA,37.294549,-80.045203
CA,38.596397,-121.49862
ID,43.570458,-116.222068
IL,41.928005,-88.121847
MA,42.408809,-71.118457
MA,42.364399,-71.259886
MI,42.493902,-83.427189
MN,46.78514,-92.102118
AR,36.112224,-94.145867
CA,38.9032,-121.083857
CA,38.533624,-121.759346
CA,38.57894,-121.503857
CT,41.575311,-72.501947
CA,34.605901,-120.101372
CA,33.835218,-118.350231
IL,42.078903,-87.863167
IL,38.950131,-90.195222
MA,42.333019,-72.635767
MD,39.368505,-77.143072
MD,38.389455,-75.580663
MN,44.949919,-92.998105
MN,44.978436,-93.263535
MN,44.87386,-93.228019
NY,41.791563,-73.659717
OH,39.961897,-84.171038
OH,39.964435,-84.191229
RI,41.72268,-71.473285
CT,41.795898,-72.552974
CT,41.282264,-73.492605
CA,34.148874,-118.148914
IL,42.184825,-87.799718
IL,42.029866,-87.747938
OR,44.504993,-124.079315
VA,38.022977,-78.468836
VT,44.46322,-72.687544
WA,48.594482,-120.406494
WI,43.808298,-91.25224
CA,33.887622,-117.838402
CA,37.756866,-122.253103
MN,44.73423,-93.28646
WI,44.291988,-88.470562
ID,43.600942,-116.507727
IL,42.051495,-87.833913
MD,39.628969,-77.76681
MI,43.6122065,-84.7589758
MN,44.94913655,-93.14523688
NC,35.753616,-78.739497
NC,35.589615,-80.834215
NV,39.133346,-119.770034
CA,40.807267,-124.114418
CA,33.737588,-117.030106
CA,33.700072,-117.842978
CA,32.744765,-117.030389
CA,34.051634,-117.820001
CA,32.80377,-117.218255
CA,34.922993,-120.423064
CA,34.1629744,-118.8282546
CA,33.196108,-117.250815
CO,39.742308,-104.997556
CO,39.738477,-104.994018
CO,39.74816,-105.001949
FL,27.610781,-81.515615
VA,36.843713,-81.503731
VA,37.506999,-77.592621
VA,37.075503,-76.474858
VA,37.148296,-76.525986
VA,37.658874,-77.630953
VA,37.535744,-77.435268
VA,36.850535,-76.027886
NY,43.110055,-75.293478
TN,35.203552,-89.799194
TX,32.757071,-97.481258
TX,29.782912,-95.552599
TX,32.839105,-96.955357
TX,32.907799,-96.453575
VA,37.72489,-77.469528
VA,37.242212,-80.417151
VA,37.179806,-80.411408
VA,37.22983,-80.429844
VA,37.197398,-80.419887
VA,36.823418,-76.406357
VA,37.355577,-77.414228
VA,37.041065,-76.384783
CO,39.849451,-104.676519
CO,39.614825,-104.898181
GA,33.962319,-83.376296
MA,42.364906,-71.09234
IL,42.251844,-87.842189
CA,34.155502,-118.258897
IL,41.504261,-88.177527
WA,47.613883,-122.339405
TX,30.309283,-97.94238
WA,47.605599,-122.330626
IL,41.89976,-87.626372
DC,38.90178,-77.059732
LA,29.98367,-90.258047
MN,44.977272,-93.262955
NV,36.170925,-115.19181
NV,36.114348,-115.147937
NV,36.05915,-115.005495
NE,42.47388,-96.414308
NC,35.900785,-79.046279
NV,39.546794,-119.818842
IL,38.701351,-90.160186
MI,43.701965,-86.364653
NV,39.49696,-119.800916
IL,42.03007,-87.678149
IL,41.889356,-87.630403
NV,36.176289,-115.289597
NV,39.169125,-119.760822
OR,43.366504,-124.214993
WA,48.476543,-120.180796
WA,48.421424,-119.503978
WA,47.758434,-120.742416
NV,36.113011,-115.176522
CA,34.072975,-118.444801
CA,34.068375,-118.445041
IL,42.050171,-87.685127
CA,38.749055,-121.254379
ID,43.491339,-112.043746
CA,33.458106,-117.107647
WA,45.748069,-122.662816
WA,47.620793,-122.192469
NC,35.793985,-78.750329
MN,43.677197,-93.354029
WA,47.443123,-122.212538
UT,40.27333,-111.70208
IL,41.76393,-88.19425
PA,42.036029,-80.06711
NV,36.051794,-115.169601
WI,43.013837,-89.48029
IL,41.78872,-87.60502
IL,41.784474,-87.604518
NV,36.101535,-115.176313
NV,36.095563,-115.175836
WY,43.477902,-110.764861
MO,37.199194,-93.402643
NV,39.474966,-119.783538
CA,37.700176,-121.892147
AL,33.20735,-87.559866
IL,41.150316,-87.850309
WA,47.557801,-122.675335
CA,34.104155,-117.803402
CA,34.104155,-117.803402
WI,44.180546,-88.486672
OH,39.75917,-84.193995
NY,40.719618,-73.649987
NV,36.106754,-115.176827
CT,41.780058,-72.312334
CT,41.818345,-72.867973
CT,41.396042,-73.451059
NC,35.438431,-82.53562
NH,44.032293,-71.687266
NH,43.769319,-71.683943
NH,44.085084,-71.684773
NH,44.098045,-71.202353
NH,43.654324,-71.496556
WA,46.051228,-122.301754
IN,40.861312,-86.879444
KY,38.1857,-85.63969
CA,38.553131,-121.434296
CT,41.072882,-73.476469
CT,41.16733,-73.23383
MD,38.39214,-75.57586
PA,39.955612,-75.321745
VT,44.2304,-72.552045
PA,40.30054,-78.886445
OR,45.522185,-122.675939
MN,43.655954,-93.334482
WV,39.277617,-80.299608
IA,43.149348,-93.272468
IL,41.758552,-87.683346
NY,43.152697,-77.603915
NY,43.15395,-77.607471
UT,40.435266,-111.891058
NY,43.256302,-77.606672
HI,19.916712,-155.883696
HI,21.98654,-159.365869
HI,21.32948,-158.088252
HI,21.64741,-157.92234
HI,21.319795,-157.861215
HI,21.43621,-158.18426
WY,41.12705,-104.84058
TX,29.391332,-100.905958
AZ,33.323012,-111.970882
AZ,33.322956,-111.971007
MA,42.594042,-72.228514
CO,40.603108,-105.077107
FL,27.947161,-82.340532
GA,31.85279,-81.57784
NC,35.896757,-78.760671
AL,33.17635,-86.28938
GA,33.304797,-84.290372
NJ,40.684542,-74.333898
KS,38.913877,-94.65681
IL,41.781666,-87.867545
IL,40.511327,-88.992281
IL,40.509949,-88.987348
IL,40.509305,-88.988675
IL,40.477258,-88.996413
IL,40.479431,-88.992463
IL,40.487971,-88.945226
IL,40.489833,-88.989421
IL,40.510935,-88.960112
IL,40.513574,-88.949758
IL,40.496332,-88.99096
IL,40.466548,-88.960584
IL,40.508519,-88.985983
IL,40.473049,-89.016574
OH,39.138291,-84.505295
CA,35.61477,-121.145461
CA,34.148044,-118.818336
OH,39.490006,-84.219994
CO,40.594292,-105.075657
IL,42.111071,-87.775361
VA,37.633517,-77.541232
MD,39.211384,-76.933986
VA,37.504864,-77.622777
MD,39.410302,-76.616611
VT,44.478917,-73.217428
MD,39.289984,-76.770368
CT,41.55775,-72.113144
VT,44.463243,-73.215921
IL,40.136567,-88.2538
WI,43.222505,-88.003056
NC,35.2566,-81.042796
NC,35.267294,-81.098034
CT,41.126373,-73.390319
CT,41.65514,-72.729203
CT,41.306955,-72.766102
CT,41.306583,-72.944576
CA,37.039479,-122.068751
CA,32.595542,-117.02529
CA,36.810694,-119.741239
CA,37.810716,-122.263905
HI,21.27852,-157.75468
WA,47.56358,-122.62531
CT,41.280284,-72.595184
IL,41.867008,-88.141331
VT,44.294322,-72.682833
SC,32.809674,-79.947678
WY,43.479713,-110.761831
CA,38.679225,-121.753508
WI,43.589996,-88.433524
CO,39.401649,-107.214095
CO,39.513986,-106.050975
CO,39.525883,-107.745102
CO,39.23623432,-106.3024709
GA,33.751991,-84.387318
CA,37.893488,-122.572748
MN,44.983428,-93.182787
MD,38.983183,-77.092015
OH,40.875036,-81.423896
NV,39.540389,-119.749374
MA,42.641816,-71.310149
IN,41.696733,-87.511353
WY,43.480424,-110.759186
NH,42.853573,-71.358197
MI,42.46107149,-83.13738847
ME,43.656318,-70.25417
VT,42.851318,-72.559928
FL,28.405221,-81.427767
CO,39.455231,-108.050053
WA,48.989751,-122.773271
NY,43.16603,-77.591324
RI,41.852802,-71.412101
SC,32.248289,-80.835678
CO,38.479653,-107.874886
WI,43.074137,-89.408635
WI,43.068234,-89.399989
OH,40.360389,-83.76175
CT,41.398492,-73.443485
CT,41.394446,-73.492801
CT,41.39936,-73.442053
CT,41.187855,-73.250024
CT,41.763287,-72.670165
CT,41.764376,-72.668833
CT,41.658572,-72.366742
CT,41.102848,-73.452539
CT,41.281421,-73.498417
ME,43.383413,-70.539497
ME,43.384922,-70.541103
VA,38.91956,-77.221022
WI,43.249887,-89.373981
AZ,33.651217,-111.88588
GA,33.75886,-84.384194
MN,44.86432,-93.223387
WI,43.071495,-89.41204
WV,39.457409,-77.962882
WV,39.630685,-79.954116
CA,33.872549,-118.360193
ME,44.213914,-70.54224
MO,39.043543,-94.59658
ME,43.62305,-70.270768
WI,43.076112,-89.414142
WI,43.076656,-89.430034
WA,48.783478,-122.484131
GA,33.892288,-84.301018
WA,47.61984,-122.19603
ME,44.590314,-69.289139
ME,44.52349669,-69.66301351
MA,42.542697,-71.481031
TN,36.532847,-87.349204
MI,42.742187,-84.627385
IL,42.047317,-87.973312
OR,44.039941,-121.305312
UT,40.778169,-111.886953
SC,34.212375,-80.981719
NC,35.395326,-80.610927
CT,41.365973,-72.026147
ME,43.420556,-70.515542
FL,26.527198,-80.063072
WI,43.875632,-91.264049
IL,42.141096,-87.982695
DE,39.660766,-75.69348611
WA,47.840838,-120.018402
CA,35.641205,-120.687141
CA,38.040933,-122.800044
OR,45.40752,-122.74625
ME,43.636857,-70.252164
WI,43.072437,-89.4018
TN,36.15557,-86.813431
CA,33.93015942,-118.1594074
CA,34.706156,-118.1248
CA,34.055505,-118.248852
CA,34.055641,-118.244271
CA,34.057657,-118.24789
CA,34.060148,-118.250747
CA,34.050994,-118.174908
CA,33.928019,-118.225363
CA,34.060685,-118.168137
CA,33.914865,-118.066813
CA,34.105077,-117.802207
CA,34.416259,-118.551228
CA,34.103101,-118.07617
CA,34.028667,-117.833689
CA,34.084738,-118.383963
CA,34.145121,-118.138228
CA,34.144703,-118.146957
WA,46.141922,-122.940192
CA,38.542219,-121.771883
WA,47.638269,-122.191294
NY,43.191311,-77.801933
CA,34.14883,-118.079622
CA,34.056077,-118.232293
CA,33.806509,-118.189823
CA,34.139746,-118.361851
CA,33.916294,-118.385869
CT,41.69388755,-72.76632788
CT,41.122442,-73.315136
CT,41.28803792,-72.41582934
CA,40.575434,-124.264839
SC,34.095307,-80.971258
CO,40.577977,-105.093136
IL,42.071215,-88.331027
NC,35.994829,-78.905062
OK,35.613856,-97.494486
NH,43.190372,-71.508498
NH,44.258041,-71.252932
KS,38.573884,-97.675415
KS,38.573771,-97.676351
MD,39.35846,-76.536562
NC,35.992578,-78.902123
NC,35.991785,-78.906252
NC,35.906068,-79.045679
CO,39.924079,-104.811713
WA,47.658961,-122.3185
NC,35.90333,-79.052449
WA,47.658409,-122.318392
VA,36.852443,-76.285958
CO,39.560813,-105.004869
NC,36.211913,-81.680812
CO,38.836576,-104.758621
AR,33.208096,-92.689847
CO,39.88372,-105.01581
HI,19.60924,-155.96443
CA,37.422105,-122.113507
TN,35.649166,-87.011382
WA,47.40087,-120.27887
NH,43.088051,-70.804101
CA,34.054983,-118.512636
CA,38.51597466,-123.2467089
NY,43.101378,-78.941072
NY,42.933441,-78.731633
OH,39.740504,-84.17748105
GA,31.909521,-81.27874
GA,32.044095,-81.071495
GA,32.448106,-81.779944
GA,34.283903,-83.848362
IN,39.926037,-86.092722
IN,39.926194,-86.108451
IN,39.929089,-86.092658
IN,39.946015,-86.350602
VT,43.627083,-72.79483
WY,43.482263,-110.761962
IA,42.501194,-94.158984
TN,35.03095,-85.305742
OH,41.519266,-81.455388
NH,44.220181,-71.411158
MA,42.441386,-71.430141
SD,45.469585,-98.500992
OK,36.090597,-95.999291
PA,40.309943,-75.952676
MI,42.277271,-84.373149
SC,34.054567,-80.977571
PA,40.605571,-80.051469
WI,42.71811835,-87.85228796
NY,42.786617,-78.761212
NE,41.291587,-96.022059
MI,42.912785,-85.742455
CA,33.950115,-118.166578
CA,38.53691,-120.79411
CA,37.984778,-122.320369
NH,42.932671,-72.293971
MI,42.502907,-83.28388
CA,39.0979,-123.484338
VT,42.884941,-72.555587
MO,38.599549,-90.270262
CA,33.978488,-118.442785
CA,33.831538,-118.294546
CA,34.325912,-118.445513
CA,33.916855,-118.133385
ME,43.637525,-70.256577
WI,43.073308,-89.388941
WA,47.716056,-122.179455
WA,47.714435,-122.179399
WA,47.714793,-122.176869
WI,43.065982,-89.415137
MI,42.185792,-83.740207
KS,38.960921,-94.666648
MI,43.667638,-83.907611
CA,36.71552,-121.662804
CT,41.463278,-72.442533
MD,39.288696,-76.623385
VT,44.409435,-73.217765
KS,38.917808,-94.656079
KS,38.918823,-94.655719
KS,38.913548,-94.661432
KS,38.915935,-94.661511
KS,38.914405,-94.66147
KS,38.918312,-94.660367
KS,38.917511,-94.66105
KS,38.919937,-94.659703
KS,38.915042,-94.661404
IA,42.4087,-92.451869
PA,40.199827,-75.136981
CA,37.784911,-122.405334
CA,37.726664,-122.47599
SC,32.783919,-80.00975
NE,40.815094,-96.712277
NE,40.814863,-96.71225
PA,40.543127,-80.008617
VT,44.562497,-72.597235
FL,27.337581,-82.543723
TX,29.551307,-98.485292
NY,43.08779,-77.674413
MA,42.359957,-71.062137
OR,45.573016,-122.726659
NY,42.745834,-73.813591
WA,46.213233,-119.162367
VT,44.810808,-73.083917
GA,34.512321,-83.525769
GA,34.541644,-83.543244
